Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
"1","Armenia","1322","Herbicides – Triazines","5157","Agricultural Use","tonnes",,,,"1.000000","2.000000","2.000000","3.000000",,,,,,,"0.350000","2.510000","4.450000","5.450000","8.940000","8.790000","17.040000","15.640000",,,,,,,
"1","Armenia","1323","Herbicides – Amides","5157","Agricultural Use","tonnes",,,,"0.000000","1.000000",,,,,,,,,,,,,,,,"1.810000",,,,,,,
"1","Armenia","1324","Herbicides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,"0.050000",,,,,,,,,,,,,,
"1","Armenia","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,"0.770000","1.350000","0.130000","1.060000",,"2.960000","1.720000","1.970000",,,,,,,
"1","Armenia","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,"0.300000","1.390000","0.450000","0.450000","0.750000","0.300000",,,,,,,,
"1","Armenia","1327","Herbicides – Other","5157","Agricultural Use","tonnes",,,,,,"0.000000","1.000000",,,,,,,"0.960000","1.060000","3.450000","7.170000","6.540000","17.680000","13.200000","22.990000",,,,,,,
"1","Armenia","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes",,,,"1.000000","2.000000","2.900000","5.000000",,,,,,,"44.460000","70.900000","120.740000","137.040000","140.170000","92.870000","102.380000","136.780000",,,,,,,
"1","Armenia","1332","Fung & Bact – Inorganics","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,"23.750000","35.140000","74.060000","21.830000","63.480000","33.560000","43.550000","38.990000",,,,,,,
"1","Armenia","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,"1.000000",,"1.000000",,,,,,,"13.290000","25.400000","34.470000","89.060000","56.030000","34.230000","48.240000","78.730000",,,,,,,
"1","Armenia","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","tonnes",,,,,,"0.300000","1.000000",,,,,,,"0.510000","0.450000",,"0.070000","1.680000","2.800000",,,,,,,,,
"1","Armenia","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,"1.000000","2.100000","2.000000",,,,,,,"3.610000","5.540000","3.290000","14.020000","10.710000","13.500000","2.020000","5.770000",,,,,,,
"1","Armenia","1336","Fung & Bact – Diazines, morpholines","5157","Agricultural Use","tonnes",,,,"0.000000",,,,,,,,,,,,,,,,,,,,,,,,
"1","Armenia","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes",,,,"0.000000","0.000000","0.500000","1.000000",,,,,,,"3.300000","4.370000","8.920000","12.060000","8.270000","8.780000","8.570000","13.290000",,,,,,,
"1","Armenia","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,"18.810000","74.440000","0.870000","0.250000","0.040000","0.090000","0.050000","0.020000",,,,,,,
"1","Armenia","1317","Seed Treat Fung – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,"17.060000","55.560000",,"0.070000",,,,,,,,,,,
"1","Armenia","1319","Seed Treat Fung – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,"0.120000","0.110000","0.870000","0.040000","0.040000","0.090000","0.050000","0.020000",,,,,,,
"1","Armenia","1339","Seed Treat Fung – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,"1.630000","18.770000",,"0.140000",,,,,,,,,,,
"1","Armenia","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,"0.060000","0.520000","0.490000","0.630000","0.640000","0.910000","0.560000",,,,,,,,
"1","Armenia","1344","Seed Treat Insect – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,"0.060000","0.520000","0.490000","0.630000","0.640000","0.910000","0.560000",,,,,,,,
"1","Armenia","1356","Plant Growth Regulators","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,"1.780000",,,,,,,,,
"1","Armenia","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,"1.780000",,,,,,,,,
"1","Armenia","1345","Rodenticides","5157","Agricultural Use","tonnes",,,,,"4.000000","6.000000","3.000000",,,,,,,"0.070000","9.790000","15.200000","18.400000","16.000000","14.400000","0.000000","33.160000",,,,,,,
"1","Armenia","1347","Rodenticides – Other","5157","Agricultural Use","tonnes",,,,,"4.000000","6.000000","3.000000",,,,,,,"0.070000","9.790000","15.200000","18.400000","16.000000","14.400000","0.000000","33.160000",,,,,,,
"10","Australia","1357","Pesticides (total)","5157","Agricultural Use","tonnes","17866.000000","17866.000000","22234.000000","23899.000000","21057.000000","25598.000000","31185.000000","34091.000000","37215.000000","34200.000000","33475.000000","32710.000000","26651.000000","32418.000000","36276.000000","34310.000000","35900.000000","32446.240000","42935.380000","38065.690000","42169.390000","47632.980000","48687.880000","45177.190000","49857.350000","50921.600000","63416.480000","63416.480000"
"10","Australia","1309","Insecticides","5157","Agricultural Use","tonnes","3999.000000","3999.000000","4977.000000","5350.000000","4713.000000","5730.000000","6214.000000","7146.000000","8638.000000","8700.000000","7493.000000","7322.000000","5966.000000","7257.000000","8120.000000","7680.000000","8036.000000","7262.970000","9610.920000","8520.860000","9439.460000","10662.470000","10898.600000","10112.740000","11160.380000","11398.610000","14195.540000",
"10","Australia","1320","Herbicides","5157","Agricultural Use","tonnes","12337.000000","12337.000000","15353.000000","16502.000000","14540.000000","17675.000000","22449.000000","24245.000000","25592.000000","22000.000000","23114.000000","22586.000000","18402.000000","22384.000000","25049.000000","23691.000000","24789.000000","22403.900000","29646.570000","26284.080000","29117.660000","32890.230000","33618.620000","31194.520000","34426.140000","35161.000000","43788.620000",
"10","Australia","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","1280.000000","1280.000000","1593.000000","1712.000000","1509.000000","1834.000000","2055.000000","2219.000000","2527.000000","3000.000000","2399.000000","2344.000000","1910.000000","2323.000000","2599.000000","2458.000000","2572.000000","2324.910000","3076.500000","2727.560000","3021.610000","3413.100000","3488.690000","3237.130000","3572.490000","3648.740000","4544.050000",
"10","Australia","1359","Other Pesticides nes","5157","Agricultural Use","tonnes","250.000000","250.000000","311.000000","335.000000","295.000000","359.000000","467.000000","481.000000","458.000000","500.000000","469.000000","458.000000","373.000000","454.000000","508.000000","481.000000","503.000000","454.470000","601.390000","533.180000","590.660000","667.190000","681.970000","632.790000","698.350000","713.250000","888.270000",
"10","Australia","1355","Other Pesticides nes","5157","Agricultural Use","tonnes","250.000000","250.000000","311.000000","335.000000","295.000000","359.000000","467.000000","481.000000","458.000000","500.000000","469.000000","458.000000","373.000000","454.000000","508.000000","481.000000","503.000000","454.470000","601.390000","533.180000","590.660000","667.190000","681.970000","632.790000","698.350000","713.250000","888.270000",
"11","Austria","1357","Pesticides (total)","5157","Agricultural Use","tonnes","4246.000000","4487.000000","3897.000000","3984.000000","3619.000000","3402.000000","3565.000000","3689.600000","3340.300000","3418.600000","3563.200000","3132.200000","3079.200000","3384.900000","3301.700000","3404.000000","3415.700000","3526.600000","4246.700000","3531.800000","3692.400000","3441.500000","3563.300000","3108.600000","3380.700000","3787.100000","3662.100000","4655.300000"
"11","Austria","1309","Insecticides","5157","Agricultural Use","tonnes","285.000000","157.000000","143.000000","141.000000","137.000000","123.000000","98.000000","100.000000","87.000000","90.000000","104.500000","99.000000","97.300000","108.200000","119.100000","144.100000","130.900000","188.100000","145.800000","164.800000","155.600000","293.000000","280.300000","282.500000","266.900000","230.300000","250.600000","1231.700000"
"11","Austria","1310","Insecticides – Chlorinated Hydrocarbons","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","0.000000","0.000000","0.000000"
"11","Austria","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"44.600000","37.600000","37.700000","49.200000","28.400000","17.100000","19.200000"
"11","Austria","1312","Insecticides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"6.800000","20.000000","19.000000","17.700000","24.900000","24.800000",
"11","Austria","1313","Insecticides – Pyrethroids","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"6.300000","8.600000","8.900000","11.800000","15.000000","13.700000","14.800000"
"11","Austria","1314","Insecticides – Botanical products and biologicals","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"2.400000","2.200000","6.700000","3.300000","6.200000","26.900000","25.800000"
"11","Austria","1315","Insecticides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"232.900000","211.900000","210.200000","184.900000","155.800000","168.100000","1171.900000"
"11","Austria","1354","Mineral Oils","5157","Agricultural Use","tonnes","292.000000","275.000000","332.000000","325.000000","329.000000","245.000000","219.000000","292.000000","164.000000","269.000000","229.500000","243.300000","196.100000","112.000000","138.600000","118.800000","160.600000","162.200000","198.700000","192.300000","191.800000","8.300000","8.200000","12.700000","17.700000","16.100000","17.000000","24.200000"
"11","Austria","1316","Mineral Oils","5157","Agricultural Use","tonnes","292.000000","275.000000","332.000000","325.000000","329.000000","245.000000","219.000000","292.000000","164.000000","269.000000","229.500000","243.300000","196.100000","112.000000","138.600000","118.800000","160.600000","162.200000","198.700000","192.300000","191.800000","8.300000","8.200000","12.700000","17.700000","16.100000","17.000000","24.200000"
"11","Austria","1320","Herbicides","5157","Agricultural Use","tonnes","1945.000000","2167.000000","1859.000000","1873.000000","1549.000000","1607.000000","1536.000000","1601.000000","1603.000000","1659.000000","1608.900000","1435.500000","1458.500000","1434.200000","1532.200000","1464.700000","1650.900000","1800.000000","1878.900000","1391.700000","1588.600000","1505.200000","1544.500000","1227.100000","1375.800000","1317.400000","1282.100000","1297.100000"
"11","Austria","1321","Herbicides – Phenoxy hormone products","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"164.000000","150.400000","90.000000","134.700000","125.000000","101.900000","117.200000"
"11","Austria","1322","Herbicides – Triazines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"243.800000","251.400000","231.700000","207.600000","185.100000","171.500000","187.000000"
"11","Austria","1323","Herbicides – Amides","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"242.600000","250.700000","274.700000","229.400000","238.200000","225.800000","230.200000"
"11","Austria","1324","Herbicides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"20.800000","22.700000","24.300000","23.000000","21.100000",,"18.000000"
"11","Austria","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,"64.300000","71.600000","64.900000","84.900000","54.300000"
"11","Austria","1326","Herbicides – Urea derivates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"45.300000","90.200000","61.100000","71.600000","41.200000","61.800000","28.400000"
"11","Austria","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"47.700000","13.700000","16.400000","16.500000","15.400000","12.800000","24.800000"
"11","Austria","1329","Herbicides – Bipiridils","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"6.100000","4.900000","5.200000","7.400000","5.300000","7.000000","17.400000"
"11","Austria","1330","Herbicides – Uracil","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"2.400000","2.700000","2.800000","2.000000","1.600000","2.400000","1.500000"
"11","Austria","1327","Herbicides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"732.500000","757.800000","456.600000","612.000000","619.600000","614.000000","618.300000"
"11","Austria","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","1683.000000","1843.000000","1483.000000","1580.000000","1560.000000","1409.000000","1697.000000","1685.000000","1473.000000","1393.000000","1598.400000","1335.700000","1299.900000","1706.400000","1487.800000","1644.600000","1434.300000","1327.000000","1960.800000","1710.100000","1684.600000","1554.500000","1638.200000","1497.000000","1645.200000","2134.300000","2011.200000","1996.000000"
"11","Austria","1332","Fung & Bact – Inorganics","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"750.300000","911.300000","726.900000","861.200000","1256.600000","1137.800000","1184.000000"
"11","Austria","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"196.400000","174.400000","193.900000","202.500000","263.600000","254.000000","287.600000"
"11","Austria","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"3.900000","2.200000","1.100000","8.300000","8.500000","8.000000","8.300000"
"11","Austria","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"71.300000","83.700000","83.900000","127.700000","138.700000","137.900000","116.700000"
"11","Austria","1336","Fung & Bact – Diazines, morpholines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"31.000000","27.200000","27.000000","18.200000","20.100000","21.900000","33.100000"
"11","Austria","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,"880.100000","738.400000","707.000000","1084.300000","822.900000","929.000000","736.100000","553.900000","1120.900000","917.400000","849.300000","501.600000","439.400000","464.200000","427.300000","446.800000","451.600000","366.300000"
"11","Austria","1356","Plant Growth Regulators","5157","Agricultural Use","tonnes","40.000000","44.000000","75.000000","64.000000","41.000000","17.000000","14.000000","10.000000","12.000000","5.000000","9.100000","8.600000","10.800000","10.400000","6.600000","9.500000","16.300000","30.400000","39.800000","47.600000","48.500000","59.400000","67.400000","45.400000","53.500000","68.700000","77.900000","81.700000"
"11","Austria","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","40.000000","44.000000","75.000000","64.000000","41.000000","17.000000","14.000000","10.000000","12.000000","5.000000","9.100000","8.600000","10.800000","10.400000","6.600000","9.500000","16.300000","30.400000","39.800000","47.600000","48.500000","59.400000","67.400000","45.400000","53.500000","68.700000","77.900000","81.700000"
"11","Austria","1345","Rodenticides","5157","Agricultural Use","tonnes","1.000000","1.000000","5.000000","1.000000","3.000000","1.000000","1.000000","1.000000","1.000000","2.000000","2.600000","1.600000","1.400000","1.200000","0.800000","1.100000","2.100000","0.900000","1.300000","1.200000","0.700000","0.900000","1.200000","1.000000","0.400000","0.600000","0.400000","0.800000"
"11","Austria","1359","Other Pesticides nes","5157","Agricultural Use","tonnes",,,,,,,,"0.600000","0.300000","0.600000","10.200000","8.500000","15.200000","12.500000","16.600000","21.200000","20.600000","18.000000","21.400000","24.100000","22.600000","20.200000","23.500000","42.900000","21.200000","19.700000","22.900000","23.800000"
"11","Austria","1355","Other Pesticides nes","5157","Agricultural Use","tonnes",,,,,,,,"0.600000","0.300000","0.600000","10.200000","8.500000","15.200000","12.500000","16.600000","21.200000","20.600000","18.000000","21.400000","24.100000","22.600000","20.200000","23.500000","42.900000","21.200000","19.700000","22.900000","23.800000"
"52","Azerbaijan","1357","Pesticides (total)","5157","Agricultural Use","tonnes",,,"148.680000","148.680000","148.680000","148.680000","148.680000","148.680000","148.680000","148.680000","148.680000","148.680000","148.680000","148.680000","148.680000","148.680000","148.680000","148.680000","262.990000","316.180000","333.850000","461.840000","516.350000","489.800000","531.840000","529.690000","542.820000","542.820000"
"52","Azerbaijan","1309","Insecticides","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,"43.650000","105.500000","84.120000","77.200000","132.140000","162.500000","148.300000","168.800000","159.300000","169.200000",
"52","Azerbaijan","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,"28.590000","61.560000","60.260000","44.800000","48.000000","52.100000","49.010000","52.400000","48.700000","53.100000",
"52","Azerbaijan","1312","Insecticides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,"0.410000","0.730000","1.240000","0.720000",,,,,,,
"52","Azerbaijan","1313","Insecticides – Pyrethroids","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,"5.150000","19.970000","15.700000","22.960000","22.140000","38.300000","42.800000","43.600000","45.400000","49.600000",
"52","Azerbaijan","1315","Insecticides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,"9.500000","23.240000","6.920000","8.720000","62.000000","72.100000","56.490000","72.800000","65.200000","66.500000",
"52","Azerbaijan","1354","Mineral Oils","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,"6.700000","9.610000","12.730000","10.130000","11.200000","14.300000",
